,level_0,index,tweetid,user,content,date,lang,sentiment
145,145,237,807087847958315009,1181112636,"@LinkinParkPeru sería genial...Tengo q ir cotizando mis órganos por q si es cierto voy si o si, queda sentenciado! #LinkinParkenPeru2017",Fri Dec 09 05:01:52 +0000 2016,es,P
146,146,238,807049347720351745,211391868,Me estoy muriendo. Ojalá mi jefa me haga trabajar viernes y sábado en la mañana. Porque cerrar va a ser fatal,Fri Dec 09 02:28:53 +0000 2016,es,N
147,147,240,807142692501196800,111924738,"Por siempre estarás en los mejores y peores momentos de mi vida, porque en esos precisos momentos siempre estabas, para mi",Fri Dec 09 08:39:48 +0000 2016,es,P
148,148,242,808128871807799296,176572952,"@FerReynaOFICIAL Tambien un buen domingo para ti Fercito, y que tengas una linda semana amigo lleno de aventuras , Saludos de mis tías",Mon Dec 12 01:58:32 +0000 2016,es,P
149,149,244,808144172725071872,373421428,"He llegado a mi casa (AL FIN), y el dolor del sacro ha empezado a agudirzarse",Mon Dec 12 02:59:20 +0000 2016,es,N
150,150,245,808122399250059265,176572952,"@magdyelugaz q lindo verte llevando la alegria a las familias y niños en esas fiestas, espero que la pases lindo amiga Te deseo lo mejor",Mon Dec 12 01:32:48 +0000 2016,es,P
151,151,246,808307112149254144,407126009,"Waze renunció a ser guía en le trafico limeño, le llego y se arrancó, Lima y su trafico del mal jaja",Mon Dec 12 13:46:47 +0000 2016,es,NEU
152,152,247,808456876811833344,160162379,"Que ganas de estrellar un ladrillo en la cabeza de mi jefe, tirar la puta computadora por la ventana y quemar el lugar",Mon Dec 12 23:41:54 +0000 2016,es,N
153,153,248,808431732001161216,328310252,"Hoy todos en la oficina se han burlado porque le he pedido a mi amigos secreto #PokemonMoon, me siento ""buliado""",Mon Dec 12 22:01:59 +0000 2016,es,N
154,154,250,808330880485822464,500236022,"@PonyGaJr si algo a si parecia, eso fue raro .__. pero es un video, igual sabemos ellos dos estan juntitos y estan bien",Mon Dec 12 15:21:14 +0000 2016,es,NEU
155,155,251,808303124884705284,265836738,Estoy segura que esta fue mi última entrevista a Jaime Saavedra como ministro de Educación. Vamos a perder un gran ministro.,Mon Dec 12 13:30:57 +0000 2016,es,N
156,156,253,808357763600424960,249869830,@SoyCaracola si lugar de incalculables arrochadas,Mon Dec 12 17:08:04 +0000 2016,es,N
157,157,255,807677577087352833,528054096,Este mes es muy difícil 1er año de fallecida de mi sobrina cumpleaños de mi Madre y mi hermana,Sat Dec 10 20:05:14 +0000 2016,es,N
158,158,259,806327239415513088,407126009,"Ahora van a salir a decir que avanzamos en las prueba PISA y alianza no campeona, ya pues dejen tranquilo al compadre",Wed Dec 07 02:39:29 +0000 2016,es,NEU
159,159,260,803451169305755648,599653674,Sigamos siendo felices felices felices,Tue Nov 29 04:11:00 +0000 2016,es,P
160,160,262,803577475301253120,2231650947,"Despertar con la noticia de esta terrible tragedia . Dios los tenga en su gloria campeones , sabiduría y resignación para las familias",Tue Nov 29 12:32:54 +0000 2016,es,N
161,161,263,803550592161476608,121227808,@mena_198 Weee estoy hasta el perno en la U solo me queda salvar lo que pueda también te extraño pishe palo,Tue Nov 29 10:46:05 +0000 2016,es,N
162,162,264,803309245512945668,627791007,"Lo bueno de salir temprano es que puedo almorzar en mi casa, o sea, comida de verdad",Mon Nov 28 18:47:03 +0000 2016,es,P
163,163,265,796387962866974721,421074167,"@sjostos @andinaurbana justamente ahí es tu equivocada suposición, qxq estudió en 1 colegio ficho será pulcro? La religión le importa mda",Wed Nov 09 16:24:21 +0000 2016,es,N
164,164,266,796701664363347968,166730411,"Al principio me dolió ese corazón azul, luego recordé cómo era y que no tiene bandera y se me pasó",Thu Nov 10 13:10:53 +0000 2016,es,P
165,165,267,796318260820111360,10637792,"Lo más preocupante es que #Trump no cree en el Cambio climático, el líder del mundo libre. La batalla está perdida ahora",Wed Nov 09 11:47:22 +0000 2016,es,N
166,166,268,796550693851168769,33227389,@musadorada a tu PI? Pues asumo que si. Será tipo conferencia y te daremos certificado. Pasame tu nombre completo,Thu Nov 10 03:10:59 +0000 2016,es,NEU
167,167,270,796547706948882432,1005307664,"Qué bonito es entrar a tu correo y que dos empresas, al mismo tiempo, te confirmen un fuerte auspicio",Thu Nov 10 02:59:07 +0000 2016,es,P
168,168,271,796715656125313024,77049171,"@2820gchu maldito ataque de ansiedad tampoco lo soporto, es por eso que los dramas en emisión me hacen sufrir horrores",Thu Nov 10 14:06:29 +0000 2016,es,N
169,169,273,796582166457094144,205524341,"Un sentimiento y sensación hermosa que disfruto segundo a segundo con ganas enormes de abrazarte sin morbo ni nada, solo algo tan puro.",Thu Nov 10 05:16:02 +0000 2016,es,P
170,170,274,796598626118201345,713559703,"@IvettlyOficial Yo igual, recuerdo que siempre te estaré apoyando en todo, a pesar de la distancia, siempre estaré aquí.",Thu Nov 10 06:21:27 +0000 2016,es,P
171,171,277,796146763778428928,1322872598,@elcholomena me has hecho llorar con tu video para Cate !! Que bello amor Lograste transmitir tus mejores sentimientos! Vibras para ambos,Wed Nov 09 00:25:54 +0000 2016,es,P
172,172,280,796830271987482624,1260925016,"Si tu día esta amargo ""pues dale una movida"" aveces el azúcar esta en el fondo.",Thu Nov 10 21:41:55 +0000 2016,es,NEU
173,173,281,796762226279546881,42502557,"@karim0603 jajajaja... yo no insulto a nadie, ni bloqueo... yo me comporto en el Twitter como en mi vida normal...",Thu Nov 10 17:11:32 +0000 2016,es,NEU
174,174,282,797162520897290240,2636763848,"Extraño las clases de biblia del Pastor Manzanares y sus no tareas , aún no supero que se haya ido",Fri Nov 11 19:42:10 +0000 2016,es,N
175,175,285,797118773752840192,63001453,"Fue muy bonito postular para el CEUP, hacer cosas que nunca pensé que podía en cortísimo tiempo, de hecho me enseñó a organizarme. #feliz",Fri Nov 11 16:48:20 +0000 2016,es,P
176,176,287,796926920545824769,187324156,@peiperjart por allí me contaron que sera el último work and travel u.u porque eliminarán el tipo de visa que lo permite,Fri Nov 11 04:05:58 +0000 2016,es,N
177,177,288,796954046913507328,2205881702,Hasta las últimas consecuecias #Abrahamers #Lealtad,Fri Nov 11 05:53:46 +0000 2016,es,NEU
178,178,290,797255920111656960,468860990,"@ldpilarevolledo tolerancia pilu, tolerancia siempre nadie es mejor o peor por la musica que escucha shaky shaky shaky shaky shaky",Sat Nov 12 01:53:18 +0000 2016,es,NEU
179,179,291,797131613851283456,401674060,@eunhyukeeprince por eso yo también tengo mis bias.. y apoyo a los demás pero la mayoría del fandom no y pos..,Fri Nov 11 17:39:21 +0000 2016,es,NEU
180,180,292,797144856539910144,401674060,"@eunhyukeeprince no te preocupes ^^ como dije...ELF puede hacer lo que quiera, a mi solo me importa SJ",Fri Nov 11 18:31:58 +0000 2016,es,NEU
181,181,295,797071598163468288,457745150,"Taaaanto que se mueren por saber de mi, vamo a dejar que me stalkeen para que luego se puedan ir felices a la mrda",Fri Nov 11 13:40:52 +0000 2016,es,N
182,182,296,797070603912118273,77049171,"Por fin río, caray. Después de lo de ayer, pensé que me iba a deprimir, pero hoy estoy feliz",Fri Nov 11 13:36:55 +0000 2016,es,P
183,183,297,796907520250048512,2183158688,"El mejor regalo de hoy, aparte de mucha comida, Ganó Perú..!!! #VamosPerú #10/11",Fri Nov 11 02:48:53 +0000 2016,es,P
184,184,298,797056466289037312,362256721,@unforesto @YurikitoKSP lo dice para hacernos sentir mejor u.u jaja...Pero bueno eres más joven tienes mucho por ver y hacer . Éxitos!,Fri Nov 11 12:40:44 +0000 2016,es,NEU
185,185,299,796897020111941632,1044647474,"@walfon_ renato solo va por unos cursitos y juega sus jueguitos marveleros ps, al pan pan y al vino vino @RenatoDelgadoR tquiero",Fri Nov 11 02:07:09 +0000 2016,es,NEU
186,186,300,796530023779958785,4659611661,@mario_hart de parte de mi hermana ella dice que por que no te vuelves a pintar de rubio que asi de rubio te queda mejor piensalo,Thu Nov 10 01:48:51 +0000 2016,es,NEU
187,187,301,796595293806530560,12341652,"Si solo votaran los #millenials, no habría #Brexit, Rajoy no hubiese sido reelecto, y se habría firmado el Acuerdo de Paz en Colombia.",Thu Nov 10 06:08:12 +0000 2016,es,NEU
188,188,302,796060524702208000,2886461872,@popstitude nadie quiere escuchar tu (horrible) música. Deberías respetar el área común. (Imbesil) super polite!,Tue Nov 08 18:43:13 +0000 2016,es,N
189,189,303,795839599897497600,97760588,Comenzando mal la semana enfermandome,Tue Nov 08 04:05:21 +0000 2016,es,N
190,190,305,795864384828506112,357340230,Los días pasan y cada salida es tan genial a tu lado Eres lo máximo y lo mejor que me ha pasado este año.,Tue Nov 08 05:43:50 +0000 2016,es,P
191,191,306,795861665665323008,148445379,"No se con qué rayos pintan la señaletica de las pistas, pero mi cuarto apesta a esa huevada",Tue Nov 08 05:33:02 +0000 2016,es,N
192,192,307,795833893018542080,232361844,"Cada vez que escucho ""Instituciones"" de Sui Generis se me escarapela la piel por lo hermosa que es y también me acuerdo de ti",Tue Nov 08 03:42:40 +0000 2016,es,P
193,193,308,795866591925825536,238775918,"Feliz por las salvadas por el público y la salvada por el jurado canta dms bien pero la veo como solista, Aimee era más para #LaBanda",Tue Nov 08 05:52:36 +0000 2016,es,P
194,194,310,794949226715316224,2319218221,Lo que se enojó cuando le dije que me iva a ir a pachanga :v jajajajajaja lindo amiguito resultó ser,Sat Nov 05 17:07:19 +0000 2016,es,N
195,195,311,794967998012489728,599653674,"No es el ayer ni el futuro quien nos determinan sino lo que hacemos en el aquí y el ahora, donde todo es posible",Sat Nov 05 18:21:55 +0000 2016,es,NEU
196,196,312,795110000758837249,122459855,"@mchl1782 @SalitaSin @CharitoObando Mas bien, penoso desconocimiento diversas realidades del Perú. Ahora anda preocupada x el clásico(!?)",Sun Nov 06 03:46:11 +0000 2016,es,N
197,197,313,795161282416668672,557377840,El segundo video del Otaku Fest está a un 60% (?) ;_; Espero esté listo para el día lunes,Sun Nov 06 07:09:57 +0000 2016,es,N
198,198,314,794567899998392320,373421428,"Papá:Yo quería ir al clásico contigo nena,pero el domingo juego 3:30pm y otra vez no me verás. Yo: Ay noooo papi",Fri Nov 04 15:52:04 +0000 2016,es,NEU
199,199,315,794599197932589056,588374284,@Yeesus_ @laMaquinaPeru @CSerranoTV ya no es lo mismo,Fri Nov 04 17:56:26 +0000 2016,es,N
200,200,316,794751340199215104,396904066,Cómo todo los VIERNES siempre esperando @Rapperground RAP en la radio a la media noche 12:00am vía los 102.7 FM radio filarmónia yeahh,Sat Nov 05 04:00:59 +0000 2016,es,P
201,201,317,794756473079365632,103096704,Este es el único día del año en el que me muero de ganas por salir a una disco y no tengo con quién,Sat Nov 05 04:21:23 +0000 2016,es,N
202,202,318,794742189091737600,151260576,Que día mas agotador.... conferencia laboratorio y clase sin parar y para cerrar el día..... mañana tengo clases full day yeeee!,Sat Nov 05 03:24:38 +0000 2016,es,N
203,203,319,794715302558834688,3338022893,Tan desesperado que hasta stalkea,Sat Nov 05 01:37:47 +0000 2016,es,N
204,204,321,794746075928207360,199111686,"@tenyexrsgone A mi me jode bastante eso créeme, y mas aun que de acá ni del hotel salieran, no se porque siempre lo mismo",Sat Nov 05 03:40:04 +0000 2016,es,N
205,205,322,794705961726386176,713559703,"@IvettlyOficial Gracias a ti por todo, por el cariño que brindas a tus seguidores, por ser tan buena, por ser como eres simplemente.",Sat Nov 05 01:00:40 +0000 2016,es,P
206,206,323,794420541495136259,123014350,Ese momento en ronque agarras el sueño profundo y te despiertan de la peor forma .... Que maldad,Fri Nov 04 06:06:31 +0000 2016,es,N
207,207,324,797556184702140416,356263965,"Creo que es la primera vez que no me deprimo por la fecha de mi cumple, esta vez la preocupación por mi sustenta le ganó",Sat Nov 12 21:46:26 +0000 2016,es,N
208,208,325,797616656415674368,2860919680,creo que ambos nos seguimos leyendo pues bueno espero estés bien y poder conversar en algún momento éxitos en todo y vibras,Sun Nov 13 01:46:44 +0000 2016,es,P
209,209,327,797590170950373376,123102206,Antes el Matsuri era gratis despues subio a 10S/. Ahora 20S/ y ahora es limitado Ya nada sera como antes...,Sun Nov 13 00:01:29 +0000 2016,es,N
210,210,330,797311860215345152,791661612386160641,@ElMiyashiro @elguilledice @angelabandonado @perudirector @recomienda_pe @Andresilvachuy Ya vere tu peliii exitos,Sat Nov 12 05:35:35 +0000 2016,es,P
211,211,331,797310856732274689,301610440,"@odiomistweets No puede ser, eso me está pasando en estos momentos, hace rato estaba good happy y ahora solo i cry",Sat Nov 12 05:31:36 +0000 2016,es,N
212,212,332,797257564463316992,2452057033,@MarifeCastroR si que bueno les gusto eso buscamos que las personas les guste la interpretación y cosplay muchas gracias a ti,Sat Nov 12 01:59:50 +0000 2016,es,P
213,213,334,797852185413451781,233678596,"Ptm, en serio Rafael se pasa!! En fin, mejor no me meto en ese asunto",Sun Nov 13 17:22:39 +0000 2016,es,NEU
214,214,336,807021459780444160,631288892,"@neohelden ¿En serio?? Ignoras por convicción, esa es una ;lo de intereses de universidades se ha dicho hasta el cansancio.",Fri Dec 09 00:38:04 +0000 2016,es,N
215,215,337,806599314810306560,50862843,"Por Navidad que tus huelepedos te regalen agüita de azahar, cosa que te calmas y dejas de enviar DM porque te hicieron LEÑA en Twitter.",Wed Dec 07 20:40:37 +0000 2016,es,N
216,216,338,806981647040180226,195575910,Que huevada es trabajar feriado,Thu Dec 08 21:59:52 +0000 2016,es,N
217,217,339,806900801859895296,308618759,"Yo también podría subir las fotos de mis comidas y juguitos fit, mi rutina en el gym but ¿Cúal es el fin? #genteposera #FelizJueves",Thu Dec 08 16:38:37 +0000 2016,es,N
218,218,341,809482993295355906,2421564739,"@dane_ng A Ud. parece que sí, porque la educación que TODO MUNDO recibe por lo visto le choca de sobremanera.",Thu Dec 15 19:39:19 +0000 2016,es,N
219,219,343,809519396452532225,764243,Viendo la que será de hecho una de las sorpresas del cine peruano del 2017. Nueva sangre para renovar nuestra filmografía nacional,Thu Dec 15 22:03:58 +0000 2016,es,P
220,220,344,809559875185426432,1327372519,"Casi el 80% de los pobladores estamos mal ubicados, en un terremoto estiman 50 mil muertos en Lima",Fri Dec 16 00:44:49 +0000 2016,es,N
221,221,345,809549140124254208,2554671355,¡Feliz Nuevo Nacimiento! Un infinito GRACIAS por tu Presencia aqui. ¡Un Abrazo Enorme!. Alicia.,Fri Dec 16 00:02:10 +0000 2016,es,P
222,222,347,808545911110565888,68703691,"@manu_esu5 @franmezap sí, celulares distintos en realidad",Tue Dec 13 05:35:41 +0000 2016,es,NEU
223,223,348,808762127875997696,1625937601,Helado y maratón de pelis porfa,Tue Dec 13 19:54:52 +0000 2016,es,NEU
224,224,350,808665366880747520,127777479,"@claudiacisneros ...nada queda de ese Canal N que informaba la verdad cuando todos los medios estaban vendidos, que pena",Tue Dec 13 13:30:22 +0000 2016,es,N
225,225,352,809135102034870272,142535601,@AlejoIgoa extraño tus IS con la divaza,Wed Dec 14 20:36:55 +0000 2016,es,N
226,226,353,809813502730924032,1908423294,Lo bonito de esta madrugada fue terminar bailándole a la mamita en otuzco y regina me abrace en el buss porque yo tenia mucho miedo,Fri Dec 16 17:32:39 +0000 2016,es,NEU
227,227,354,809815716736155648,266513572,"@ArandaPuig lamentó si le parecí prepotente, pero simplemente respondí a su afirmaciones erróneas. Puede preguntar cuanto quiera.",Fri Dec 16 17:41:27 +0000 2016,es,NEU
228,228,355,809807203288940548,64851082,"Al fin se inauguró el nuevo estacionamiento del parque Kennedy! Y será gratis hasta fin de año, habrá que ir a probarlo con la bici",Fri Dec 16 17:07:37 +0000 2016,es,P
229,229,356,809819986806054912,632519627,Solo entré a tw a confirmar la noticia y de verdad fue lo peor! no paro de llorar,Fri Dec 16 17:58:25 +0000 2016,es,N
230,230,357,809904227518709760,1908423294,Queeeeeeeeee rico pude recuperar el sueñooo,Fri Dec 16 23:33:09 +0000 2016,es,P
231,231,358,809838306825355264,3350876285,"Se acabó todo, tantas anécdotas que quedarán en el recuerdo ... no me gusta llorar frente a la gente, ahora que estoy solo imaginense",Fri Dec 16 19:11:13 +0000 2016,es,N
232,232,359,809836257945731072,2169619526,@mariobautista_ te amo mucho ojalá lo supieras,Fri Dec 16 19:03:04 +0000 2016,es,P
233,233,360,809864399594881025,280686132,Creo que lo mas jodido del 2016 ya me ha pasado y ya estoy lista para lo que venga! jodidamente bien,Fri Dec 16 20:54:54 +0000 2016,es,P
234,234,361,810682059559669760,974990972,Sin duda ha sido la semana más larga del mundo a su vez ha sido una de las más bellas,Mon Dec 19 03:03:59 +0000 2016,es,P
235,235,362,798323606858137600,122183759,"@rathaly Falleció el perro de mi amigo ""Pazuz"" por eso lo recuerdo así. No me tires un zapato. Estoy tristita.",Tue Nov 15 00:35:54 +0000 2016,es,N
236,236,364,798372539915534337,44765267,"@GeMarines @FlacoRicardo19 que tal mama! Mi madre a veeeeeces cuando me ve cansada me prepara algo caliente, igual es linda",Tue Nov 15 03:50:21 +0000 2016,es,P
